ts,te,td,sa,da,sp,dp,pr,flg,fwd,stos,ipkt,ibyt,in,out
2020-02-25 12:19:50,2020-02-25 12:19:50,0,192.168.250.3,192.168.250.1,53655,53,UDP,......,0,0,3,186,1,0
2020-02-25 12:19:50,2020-02-25 12:19:50,0,192.168.250.1,192.168.250.3,53,53655,UDP,......,0,0,3,995,0,1
2020-02-25 12:19:50,2020-02-25 12:19:50,0,192.168.250.3,93.92.192.5,24133,2022,TCP,....S.,0,0,13,2969,1,4
2020-02-25 12:19:50,2020-02-25 12:19:50,0,93.92.192.5,217.15.20.194,2022,24133,TCP,.A..S.,0,0,9,2528,4,1
2020-02-25 12:19:43,2020-02-25 12:19:52,9,192.168.250.27,196.55.253.206,51873,4760,TCP,....S.,0,0,4,204,1,4
2020-02-25 12:19:43,2020-02-25 12:19:52,9,192.168.250.27,149.154.167.92,51874,443,TCP,....S.,0,0,4,204,1,4
2020-02-25 12:19:43,2020-02-25 12:19:52,9,192.168.250.27,149.154.167.92,51877,80,TCP,....S.,0,0,4,204,1,4
2020-02-25 12:19:38,2020-02-25 12:19:54,15.97,34.226.70.133,217.15.20.194,443,53303,TCP,.A..S.,0,0,12,6367,4,1
2020-02-25 12:19:38,2020-02-25 12:19:54,15.64,34.226.70.133,217.15.20.194,443,53305,TCP,.A..S.,0,0,7,464,4,1
2020-02-25 12:18:54,2020-02-25 12:19:54,60.53,93.184.220.29,217.15.20.194,80,55252,TCP,.A..S.,0,0,57,68752,4,1
2020-02-25 12:19:14,2020-02-25 12:19:55,41.02,13.230.166.24,217.15.20.194,443,50415,TCP,.A..S.,0,0,12,4444,4,1
2020-02-25 12:19:14,2020-02-25 12:19:55,41.31,192.168.250.59,13.230.166.24,50415,443,TCP,....S.,0,0,16,2892,1,4
2020-02-25 12:18:54,2020-02-25 12:19:56,61.8,93.184.220.29,217.15.20.194,80,55253,TCP,.A..S.,0,0,57,68752,4,1
2020-02-25 12:18:54,2020-02-25 12:19:56,61.8,93.184.220.29,217.15.20.194,80,55254,TCP,.A..S.,0,0,5,1023,4,1
2020-02-25 12:19:56,2020-02-25 12:19:56,0,192.168.250.59,192.168.250.1,58832,53,UDP,......,0,0,2,140,1,0
2020-02-25 12:19:56,2020-02-25 12:19:56,0,192.168.250.1,192.168.250.59,53,58832,UDP,......,0,0,2,478,0,1
2020-02-25 12:18:28,2020-02-25 12:19:56,87.39,192.168.250.59,217.69.133.145,50408,443,TCP,....S.,0,0,14,3354,1,4
2020-02-25 12:17:55,2020-02-25 12:19:56,121.03,192.168.250.59,87.250.251.119,50400,443,TCP,....S.,0,0,41,16592,1,4
2020-02-25 12:18:53,2020-02-25 12:19:56,62.71,192.168.250.59,87.250.251.119,50411,443,TCP,....S.,0,0,19,6881,1,4
2020-02-25 12:18:28,2020-02-25 12:19:56,87.39,217.69.133.145,217.15.20.194,443,50408,TCP,.A..S.,0,0,11,2748,4,1
2020-02-25 12:17:55,2020-02-25 12:19:56,121.03,87.250.251.119,217.15.20.194,443,50400,TCP,.A..S.,0,0,34,14612,4,1
2020-02-25 12:18:53,2020-02-25 12:19:56,62.71,87.250.251.119,217.15.20.194,443,50411,TCP,.A..S.,0,0,19,9283,4,1
2020-02-25 12:19:56,2020-02-25 12:19:56,0,192.168.250.41,192.168.250.1,63860,53,UDP,......,0,0,2,120,1,0
2020-02-25 12:19:56,2020-02-25 12:19:56,0,192.168.250.1,192.168.250.41,53,63860,UDP,......,0,0,2,384,0,1
2020-02-25 12:19:35,2020-02-25 12:19:57,22.41,192.168.250.39,77.74.181.52,60817,443,TCP,....S.,0,0,11,1406,1,4
2020-02-25 12:19:35,2020-02-25 12:19:57,22.41,77.74.181.52,217.15.20.194,443,60817,TCP,.A..S.,0,0,7,709,4,1
2020-02-25 12:19:25,2020-02-25 12:19:59,34.01,192.168.250.39,77.74.181.52,60500,443,TCP,....S.,0,0,20,3384,1,4
2020-02-25 12:19:25,2020-02-25 12:19:59,34,77.74.181.52,217.15.20.194,443,60500,TCP,.A..S.,0,0,12,1584,4,1
2020-02-25 12:17:08,2020-02-25 12:19:59,171.04,192.168.250.50,64.233.165.95,54275,443,TCP,....S.,0,0,20,2350,1,4
2020-02-25 12:17:08,2020-02-25 12:19:59,171.04,64.233.165.95,217.15.20.194,443,54275,TCP,.A..S.,0,0,20,5716,4,1
2020-02-25 12:20:00,2020-02-25 12:20:00,0,192.168.250.41,192.168.250.1,49415,53,UDP,......,0,0,2,140,1,0
2020-02-25 12:19:51,2020-02-25 12:20:00,9,192.168.250.27,196.55.253.206,51881,4760,TCP,....S.,0,0,4,204,1,4
2020-02-25 12:19:51,2020-02-25 12:20:00,9,192.168.250.27,149.154.167.92,51882,443,TCP,....S.,0,0,4,204,1,4
2020-02-25 12:20:00,2020-02-25 12:20:00,0,192.168.250.1,192.168.250.41,53,49415,UDP,......,0,0,2,426,0,1
2020-02-25 12:19:51,2020-02-25 12:20:00,9,192.168.250.27,149.154.167.92,51886,80,TCP,....S.,0,0,4,204,1,4
2020-02-25 12:20:00,2020-02-25 12:20:00,0,192.168.250.41,192.168.250.1,58807,53,UDP,......,0,0,2,136,1,0
2020-02-25 12:20:00,2020-02-25 12:20:00,0,192.168.250.1,192.168.250.41,53,58807,UDP,......,0,0,2,1062,0,1
2020-02-25 12:20:00,2020-02-25 12:20:00,0,192.168.250.41,192.168.250.1,65392,53,TCP,....S.,0,0,3,168,1,0
2020-02-25 12:20:00,2020-02-25 12:20:00,0,192.168.250.1,192.168.250.41,53,65392,TCP,.A..S.,0,0,2,120,0,1
2020-02-25 12:19:49,2020-02-25 12:20:00,11.09,92.118.38.58,217.15.20.194,52800,25,TCP,....S.,0,0,18,1043,4,1
2020-02-25 12:19:49,2020-02-25 12:20:00,11.09,192.168.250.3,92.118.38.58,25,52800,TCP,.A..S.,0,0,12,972,1,4
2020-02-25 12:20:00,2020-02-25 12:20:00,0,192.168.250.41,192.168.250.1,64040,53,UDP,......,0,0,2,124,1,0
2020-02-25 12:20:00,2020-02-25 12:20:00,0,192.168.250.1,192.168.250.41,53,64040,UDP,......,0,0,2,124,0,1
2020-02-25 12:20:00,2020-02-25 12:20:00,0,192.168.250.41,192.168.250.1,64996,53,UDP,......,0,0,2,108,1,0
2020-02-25 12:20:00,2020-02-25 12:20:00,0,192.168.250.1,192.168.250.41,53,64996,UDP,......,0,0,2,108,0,1
2020-02-25 12:20:00,2020-02-25 12:20:00,0,192.168.250.41,192.168.250.1,64186,137,UDP,......,0,0,3,234,1,0
2020-02-25 12:20:00,2020-02-25 12:20:00,0,192.168.250.1,192.168.250.41,137,64186,UDP,......,0,192,3,318,0,1
2020-02-25 12:19:15,2020-02-25 12:20:01,45.41,77.111.247.11,217.15.20.194,443,53961,TCP,.A..S.,0,0,22,5348,4,1
2020-02-25 12:19:15,2020-02-25 12:20:01,45.45,192.168.250.50,77.111.247.11,53961,443,TCP,....S.,0,0,18,3519,1,4
2020-02-25 12:20:01,2020-02-25 12:20:01,0,192.168.250.62,192.168.250.1,57787,123,UDP,......,0,16,2,152,1,0
2020-02-25 12:20:01,2020-02-25 12:20:01,0,192.168.250.1,192.168.250.62,123,57787,UDP,......,0,184,2,152,0,1
2020-02-25 12:20:02,2020-02-25 12:20:02,0,192.168.250.41,192.168.250.255,54365,137,UDP,......,0,0,2,156,1,0
2020-02-25 12:20:02,2020-02-25 12:20:02,0,192.168.250.41,192.168.250.1,49781,53,UDP,......,0,0,2,114,1,0
2020-02-25 12:20:02,2020-02-25 12:20:02,0,192.168.250.1,192.168.250.41,53,49781,UDP,......,0,0,2,114,0,1
2020-02-25 12:20:02,2020-02-25 12:20:02,0,192.168.250.41,192.168.250.1,57528,53,UDP,......,0,0,2,98,1,0
2020-02-25 12:20:02,2020-02-25 12:20:02,0,192.168.250.1,192.168.250.41,53,57528,UDP,......,0,0,2,98,0,1
2020-02-25 12:20:02,2020-02-25 12:20:02,0,192.168.250.41,192.168.250.1,57356,137,UDP,......,0,0,3,234,1,0
2020-02-25 12:20:02,2020-02-25 12:20:02,0,192.168.250.1,192.168.250.41,137,57356,UDP,......,0,192,3,318,0,1
2020-02-25 12:19:17,2020-02-25 12:20:02,45.24,192.168.250.50,77.111.247.11,53969,443,TCP,....S.,0,0,20,2865,1,4
2020-02-25 12:19:17,2020-02-25 12:20:02,45.2,77.111.247.11,217.15.20.194,443,53969,TCP,.A..S.,0,0,23,9309,4,1
2020-02-25 12:20:03,2020-02-25 12:20:03,0,192.168.250.50,192.168.250.1,56066,53,UDP,......,0,0,2,132,1,0
2020-02-25 12:20:03,2020-02-25 12:20:03,0,192.168.250.1,192.168.250.50,53,56066,UDP,......,0,0,2,1062,0,1
2020-02-25 12:20:03,2020-02-25 12:20:03,0,192.168.250.50,192.168.250.1,64273,53,TCP,....S.,0,0,6,304,1,0
2020-02-25 12:20:03,2020-02-25 12:20:03,0,192.168.250.1,192.168.250.50,53,64273,TCP,.A..S.,0,0,5,793,0,1
2020-02-25 12:19:29,2020-02-25 12:20:03,34.01,192.168.250.39,62.128.100.237,60501,443,TCP,....S.,0,0,9,1462,1,4
2020-02-25 12:19:29,2020-02-25 12:20:03,34,62.128.100.237,217.15.20.194,443,60501,TCP,.A..S.,0,0,6,583,4,1
2020-02-25 12:20:03,2020-02-25 12:20:03,0,192.168.250.50,192.168.250.1,52421,53,UDP,......,0,0,2,158,1,0
2020-02-25 12:20:03,2020-02-25 12:20:03,0,192.168.250.1,192.168.250.50,53,52421,UDP,......,0,0,2,1076,0,1
2020-02-25 12:20:03,2020-02-25 12:20:03,0,192.168.250.50,192.168.250.1,52487,53,TCP,....S.,0,0,6,317,1,0
2020-02-25 12:20:03,2020-02-25 12:20:03,0,192.168.250.1,192.168.250.50,53,52487,TCP,.A..S.,0,0,5,880,0,1
2020-02-25 12:20:03,2020-02-25 12:20:03,0,192.168.250.41,192.168.250.255,50021,137,UDP,......,0,0,2,156,1,0
2020-02-25 12:20:03,2020-02-25 12:20:05,1.28,192.168.250.50,68.232.34.200,52488,443,TCP,....S.,0,0,16,2516,1,4
2020-02-25 12:20:03,2020-02-25 12:20:05,1.47,192.168.250.50,13.94.102.123,64274,443,TCP,....S.,0,0,14,2534,1,4
2020-02-25 12:20:03,2020-02-25 12:20:05,1.29,68.232.34.200,217.15.20.194,443,52488,TCP,.A..S.,0,0,19,11112,4,1
2020-02-25 12:20:03,2020-02-25 12:20:05,1.47,13.94.102.123,217.15.20.194,443,64274,TCP,.A..S.,0,0,14,7293,4,1
2020-02-25 12:20:06,2020-02-25 12:20:06,0,192.168.250.39,192.168.250.1,62595,53,UDP,......,0,0,4,504,1,0
2020-02-25 12:18:25,2020-02-25 12:20:06,100.99,192.168.250.39,140.82.118.3,58593,443,TCP,....S.,0,0,16,3319,1,4
2020-02-25 12:19:38,2020-02-25 12:20:06,27.76,192.168.250.39,34.226.70.133,53303,443,TCP,....S.,0,0,13,3215,1,4
2020-02-25 12:20:06,2020-02-25 12:20:06,0,192.168.250.1,192.168.250.39,53,62595,UDP,......,0,0,3,924,0,1
2020-02-25 12:20:06,2020-02-25 12:20:06,0,192.168.250.39,192.168.250.1,64188,53,UDP,......,0,0,2,202,1,0
2020-02-25 12:20:06,2020-02-25 12:20:06,0,192.168.250.1,192.168.250.39,53,64188,UDP,......,0,0,2,1076,0,1
2020-02-25 12:20:06,2020-02-25 12:20:06,0,192.168.250.39,192.168.250.1,65205,53,TCP,....S.,0,0,6,339,1,0
2020-02-25 12:20:06,2020-02-25 12:20:06,0,192.168.250.1,192.168.250.39,53,65205,TCP,.A..S.,0,0,5,768,0,1
2020-02-25 12:19:59,2020-02-25 12:20:08,9,192.168.250.27,196.55.253.206,51889,4760,TCP,....S.,0,0,4,204,1,4
2020-02-25 12:19:59,2020-02-25 12:20:08,9,192.168.250.27,149.154.167.92,51890,443,TCP,....S.,0,0,4,204,1,4
2020-02-25 12:19:59,2020-02-25 12:20:08,9,192.168.250.27,149.154.167.92,51893,80,TCP,....S.,0,0,4,204,1,4
2020-02-25 12:20:06,2020-02-25 12:20:08,2.62,192.168.250.39,52.217.13.20,65206,443,TCP,....S.,0,0,248,11469,1,4
2020-02-25 12:20:06,2020-02-25 12:20:09,2.62,52.217.13.20,217.15.20.194,443,65206,TCP,.A..S.,0,0,477,680589,4,1
2020-02-25 12:20:07,2020-02-25 12:20:16,9,192.168.250.27,149.154.167.92,51897,443,TCP,....S.,0,0,4,204,1,4
2020-02-25 12:20:07,2020-02-25 12:20:16,9,192.168.250.27,196.55.253.206,51896,4760,TCP,....S.,0,0,4,204,1,4
2020-02-25 12:20:07,2020-02-25 12:20:16,9,192.168.250.27,149.154.167.92,51901,80,TCP,....S.,0,0,4,204,1,4
2020-02-25 12:19:56,2020-02-25 12:20:16,20.86,176.9.7.240,217.15.20.194,443,50428,TCP,.A..S.,0,0,18,5080,4,1
2020-02-25 12:19:56,2020-02-25 12:20:17,20.98,192.168.250.59,176.9.7.240,50428,443,TCP,....S.,0,0,20,3574,1,4
2020-02-25 12:20:06,2020-02-25 12:20:17,11.86,192.168.250.39,140.82.118.4,53310,443,TCP,....S.,0,0,11,727,1,4
2020-02-25 12:20:06,2020-02-25 12:20:17,11.85,140.82.118.4,217.15.20.194,443,53310,TCP,.A..S.,0,0,9,4282,4,1
2020-02-25 12:20:10,2020-02-25 12:20:18,8.3,193.57.40.38,217.15.20.194,43106,80,TCP,....S.,0,0,7,703,4,1
2020-02-25 12:20:10,2020-02-25 12:20:18,8.3,192.168.250.3,193.57.40.38,80,43106,TCP,.A..S.,0,0,6,739,1,4
2020-02-25 12:20:20,2020-02-25 12:20:20,0,192.168.250.4,37.79.247.8,61568,123,UDP,......,0,0,2,152,1,4
2020-02-25 12:20:20,2020-02-25 12:20:20,0,37.79.247.8,217.15.20.194,123,61568,UDP,......,0,0,2,152,4,1
2020-02-25 12:20:21,2020-02-25 12:20:21,0,192.168.250.3,192.168.250.1,37811,53,UDP,......,0,0,2,142,1,0
2020-02-25 12:20:21,2020-02-25 12:20:21,0,192.168.250.1,192.168.250.3,53,37811,UDP,......,0,0,2,322,0,1
2020-02-25 12:20:21,2020-02-25 12:20:21,0,192.168.250.3,192.168.250.1,22806,53,UDP,......,0,0,2,124,1,0
2020-02-25 12:20:21,2020-02-25 12:20:21,0,192.168.250.1,192.168.250.3,53,22806,UDP,......,0,0,2,124,0,1
2020-02-25 12:20:21,2020-02-25 12:20:21,0,192.168.250.3,192.168.250.1,54036,53,UDP,......,0,0,2,140,1,0
2020-02-25 12:20:21,2020-02-25 12:20:21,0,192.168.250.1,192.168.250.3,53,54036,UDP,......,0,0,2,140,0,1
2020-02-25 12:20:22,2020-02-25 12:20:22,0,192.168.250.50,192.168.250.1,55772,53,UDP,......,0,0,2,124,1,0
2020-02-25 12:20:22,2020-02-25 12:20:22,0,192.168.250.1,192.168.250.50,53,55772,UDP,......,0,0,2,1074,0,1
2020-02-25 12:20:22,2020-02-25 12:20:22,0,192.168.250.50,192.168.250.1,61623,53,TCP,....S.,0,0,6,300,1,0
2020-02-25 12:20:22,2020-02-25 12:20:22,0,192.168.250.1,192.168.250.50,53,61623,TCP,.A..S.,0,0,5,815,0,1
2020-02-25 12:17:23,2020-02-25 12:20:23,179.92,192.229.221.185,217.15.20.194,443,61235,TCP,.A..S.,0,0,26,14389,4,1
2020-02-25 12:17:23,2020-02-25 12:20:23,179.97,192.168.250.39,192.229.221.185,61235,443,TCP,....S.,0,0,23,1820,1,4
2020-02-25 12:19:35,2020-02-25 12:20:23,48.01,104.18.20.226,217.15.20.194,80,60815,TCP,.A..S.,0,0,7,2462,4,1
2020-02-25 12:19:35,2020-02-25 12:20:23,48.02,192.168.250.39,104.18.20.226,60815,80,TCP,....S.,0,0,7,553,1,4
2020-02-25 12:19:35,2020-02-25 12:20:23,48.01,104.18.20.226,217.15.20.194,80,60816,TCP,.A..S.,0,0,7,2462,4,1
2020-02-25 12:19:35,2020-02-25 12:20:23,48.02,192.168.250.39,104.18.20.226,60816,80,TCP,....S.,0,0,7,553,1,4
2020-02-25 12:20:15,2020-02-25 12:20:24,9,192.168.250.27,149.154.167.92,51905,443,TCP,....S.,0,0,4,204,1,4
2020-02-25 12:20:15,2020-02-25 12:20:24,9,192.168.250.27,196.55.253.206,51904,4760,TCP,....S.,0,0,4,204,1,4
2020-02-25 12:20:15,2020-02-25 12:20:24,9,192.168.250.27,149.154.167.92,51908,80,TCP,....S.,0,0,4,204,1,4
2020-02-25 12:20:24,2020-02-25 12:20:24,0,192.168.250.50,192.168.250.1,54332,53,UDP,......,0,0,2,110,1,0
2020-02-25 12:20:24,2020-02-25 12:20:24,0,192.168.250.1,192.168.250.50,53,54332,UDP,......,0,0,2,470,0,1
2020-02-25 12:19:24,2020-02-25 12:20:25,61.01,192.168.250.59,77.88.21.119,50420,443,TCP,....S.,0,0,31,15081,1,4
2020-02-25 12:19:24,2020-02-25 12:20:25,61,77.88.21.119,217.15.20.194,443,50420,TCP,.A..S.,0,0,24,11985,4,1
2020-02-25 12:19:38,2020-02-25 12:20:25,47.14,192.168.250.39,34.226.70.133,53305,443,TCP,....S.,0,0,14,837,1,4
2020-02-25 12:20:24,2020-02-25 12:20:26,1.44,192.168.250.50,208.95.112.1,61640,80,TCP,....S.,0,0,9,1102,1,4
2020-02-25 12:20:24,2020-02-25 12:20:26,1.44,208.95.112.1,217.15.20.194,80,61640,TCP,.A..S.,0,0,5,1080,4,1
2020-02-25 12:20:22,2020-02-25 12:20:26,3.85,192.168.250.50,104.16.87.20,61625,443,TCP,....S.,0,0,16,1664,1,4
2020-02-25 12:20:22,2020-02-25 12:20:26,3.85,104.16.87.20,217.15.20.194,443,61625,TCP,.A..S.,0,0,22,16184,4,1
2020-02-25 12:20:06,2020-02-25 12:20:27,21.41,192.168.250.39,77.74.181.52,53312,443,TCP,....S.,0,0,9,1492,1,4
2020-02-25 12:20:06,2020-02-25 12:20:27,21.41,192.168.250.39,77.74.181.52,53313,443,TCP,....S.,0,0,9,980,1,4
2020-02-25 12:20:06,2020-02-25 12:20:27,21.38,77.74.181.52,217.15.20.194,443,53312,TCP,.A..S.,0,0,6,534,4,1
2020-02-25 12:20:06,2020-02-25 12:20:27,21.38,77.74.181.52,217.15.20.194,443,53313,TCP,.A..S.,0,0,6,534,4,1
2020-02-25 12:18:28,2020-02-25 12:20:28,119.91,31.13.92.36,217.15.20.194,443,50406,TCP,.A..S.,0,0,24,5702,4,1
2020-02-25 12:18:28,2020-02-25 12:20:28,119.97,192.168.250.59,31.13.92.36,50406,443,TCP,....S.,0,0,28,3477,1,4
2020-02-25 12:18:28,2020-02-25 12:20:29,120.53,31.13.72.36,217.15.20.194,443,50407,TCP,.A..S.,0,0,32,5439,4,1
2020-02-25 12:18:28,2020-02-25 12:20:29,120.55,192.168.250.59,31.13.72.36,50407,443,TCP,....S.,0,0,44,31225,1,4
2020-02-25 12:20:08,2020-02-25 12:20:29,21.56,192.168.250.39,62.128.100.237,65207,443,TCP,....S.,0,0,11,2177,1,4
2020-02-25 12:20:08,2020-02-25 12:20:29,21.54,192.168.250.39,62.128.100.237,65208,443,TCP,....S.,0,0,11,1601,1,4
2020-02-25 12:19:37,2020-02-25 12:20:29,52.01,192.168.250.39,77.74.181.20,60826,443,TCP,....S.,0,0,11,1406,1,4
2020-02-25 12:20:08,2020-02-25 12:20:29,21.56,62.128.100.237,217.15.20.194,443,65207,TCP,.A..S.,0,0,7,919,4,1
2020-02-25 12:19:37,2020-02-25 12:20:29,51.88,77.74.181.20,217.15.20.194,443,60826,TCP,.A..S.,0,0,7,605,4,1
2020-02-25 12:20:08,2020-02-25 12:20:29,21.54,62.128.100.237,217.15.20.194,443,65208,TCP,.A..S.,0,0,7,775,4,1
2020-02-25 12:20:20,2020-02-25 12:20:31,10.98,92.118.38.58,217.15.20.194,8160,25,TCP,....S.,0,0,18,1027,4,1
2020-02-25 12:20:20,2020-02-25 12:20:31,10.98,192.168.250.3,92.118.38.58,25,8160,TCP,.A..S.,0,0,12,972,1,4
2020-02-25 12:20:23,2020-02-25 12:20:32,9,192.168.250.27,196.55.253.206,51911,4760,TCP,....S.,0,0,4,204,1,4
2020-02-25 12:20:23,2020-02-25 12:20:32,9.01,192.168.250.27,149.154.167.92,51912,443,TCP,....S.,0,0,4,204,1,4
2020-02-25 12:20:23,2020-02-25 12:20:32,9,192.168.250.27,149.154.167.92,51915,80,TCP,....S.,0,0,4,204,1,4
2020-02-25 12:20:09,2020-02-25 12:20:32,23.76,52.217.13.20,217.15.20.194,443,65210,TCP,.A..S.,0,0,196,231866,4,1
2020-02-25 12:20:33,2020-02-25 12:20:33,0,192.168.250.62,192.168.250.1,33477,123,UDP,......,0,16,2,152,1,0
2020-02-25 12:20:33,2020-02-25 12:20:33,0,192.168.250.1,192.168.250.62,123,33477,UDP,......,0,184,2,152,0,1
2020-02-25 12:18:51,2020-02-25 12:20:35,104.19,34.194.146.104,217.15.20.194,443,60497,TCP,.A..S.,0,0,30,7377,4,1
2020-02-25 12:18:51,2020-02-25 12:20:35,104.36,192.168.250.39,34.194.146.104,60497,443,TCP,....S.,0,0,31,8809,1,4
2020-02-25 12:19:55,2020-02-25 12:20:36,40.68,13.230.166.24,217.15.20.194,443,50427,TCP,.A..S.,0,0,9,982,4,1
2020-02-25 12:19:55,2020-02-25 12:20:36,41.01,192.168.250.59,13.230.166.24,50427,443,TCP,....S.,0,0,13,2693,1,4
2020-02-25 12:20:36,2020-02-25 12:20:36,0,192.168.250.59,192.168.250.1,51795,53,UDP,......,0,0,2,164,1,0
2020-02-25 12:20:36,2020-02-25 12:20:36,0,192.168.250.1,192.168.250.59,53,51795,UDP,......,0,0,2,1060,0,1
2020-02-25 12:20:36,2020-02-25 12:20:36,0,192.168.250.59,192.168.250.1,50431,53,TCP,....S.,0,0,3,168,1,0
2020-02-25 12:20:36,2020-02-25 12:20:36,0,192.168.250.1,192.168.250.59,53,50431,TCP,.A..S.,0,0,2,120,0,1
2020-02-25 12:20:27,2020-02-25 12:20:36,9.51,192.168.250.50,208.95.112.1,61649,80,TCP,....S.,0,0,9,1102,1,4
2020-02-25 12:20:30,2020-02-25 12:20:36,6.07,192.168.250.50,104.16.87.20,61672,443,TCP,....S.,0,0,8,960,1,4
2020-02-25 12:20:30,2020-02-25 12:20:36,6.07,104.16.87.20,217.15.20.194,443,61672,TCP,.A..S.,0,0,7,1044,4,1
2020-02-25 12:20:27,2020-02-25 12:20:36,9.51,208.95.112.1,217.15.20.194,80,61649,TCP,.A..S.,0,0,5,1080,4,1
2020-02-25 12:11:17,2020-02-25 12:20:37,560.66,192.168.250.39,192.168.250.1,53521,53,UDP,......,0,0,3,181,1,0
2020-02-25 12:11:17,2020-02-25 12:20:37,560.68,192.168.250.1,192.168.250.39,53,53521,UDP,......,0,0,3,685,0,1
2020-02-25 12:20:08,2020-02-25 12:20:38,29.42,192.168.250.39,52.217.13.20,65210,443,TCP,....S.,0,0,133,23763,1,4
2020-02-25 12:20:38,2020-02-25 12:20:38,0,192.168.250.39,192.168.250.1,60029,53,UDP,......,0,0,2,112,1,0
2020-02-25 12:20:38,2020-02-25 12:20:38,0,192.168.250.1,192.168.250.39,53,60029,UDP,......,0,0,2,514,0,1
2020-02-25 12:20:38,2020-02-25 12:20:38,0,209.17.97.90,217.15.20.194,58646,5000,TCP,....S.,0,0,3,128,4,1
2020-02-25 12:20:38,2020-02-25 12:20:38,0,192.168.250.250,209.17.97.90,5000,58646,TCP,.A..S.,0,0,2,88,1,4
2020-02-25 12:20:38,2020-02-25 12:20:38,0,192.168.250.39,192.168.250.1,50561,53,UDP,......,0,0,3,216,1,0
2020-02-25 12:20:38,2020-02-25 12:20:38,0,192.168.250.1,192.168.250.39,53,50561,UDP,......,0,0,2,682,0,1
2020-02-25 12:20:38,2020-02-25 12:20:38,0,192.168.250.39,192.168.250.1,57039,53,UDP,......,0,0,2,132,1,0
2020-02-25 12:20:38,2020-02-25 12:20:38,0,192.168.250.1,192.168.250.39,53,57039,UDP,......,0,0,2,510,0,1
2020-02-25 12:20:39,2020-02-25 12:20:39,0,192.168.250.39,192.168.250.1,58789,53,UDP,......,0,0,2,122,1,0
2020-02-25 12:20:39,2020-02-25 12:20:39,0,192.168.250.39,64.233.165.95,58790,443,UDP,......,0,0,3,2812,1,4
2020-02-25 12:20:39,2020-02-25 12:20:39,0,192.168.250.1,192.168.250.39,53,58789,UDP,......,0,0,2,1076,0,1
2020-02-25 12:20:39,2020-02-25 12:20:39,0,192.168.250.39,192.168.250.1,58094,53,UDP,......,0,0,2,126,1,0
2020-02-25 12:20:39,2020-02-25 12:20:39,0,192.168.250.39,192.168.250.1,54512,53,TCP,....S.,0,0,6,299,1,0
2020-02-25 12:20:39,2020-02-25 12:20:39,0,192.168.250.1,192.168.250.39,53,54512,TCP,.A..S.,0,0,5,768,0,1
2020-02-25 12:20:39,2020-02-25 12:20:39,0,192.168.250.1,192.168.250.39,53,58094,UDP,......,0,0,2,502,0,1
2020-02-25 12:20:39,2020-02-25 12:20:39,0,64.233.165.95,217.15.20.194,443,58790,UDP,......,0,0,3,2804,4,1
2020-02-25 12:20:39,2020-02-25 12:20:39,0,192.168.250.39,173.194.222.94,58096,443,UDP,......,0,0,3,2812,1,4
2020-02-25 12:20:39,2020-02-25 12:20:39,0,173.194.222.94,217.15.20.194,443,58096,UDP,......,0,0,3,2804,4,1
2020-02-25 12:20:39,2020-02-25 12:20:39,0,192.168.250.39,173.194.222.94,58098,443,UDP,......,0,0,3,2812,1,4
2020-02-25 12:20:39,2020-02-25 12:20:39,0,173.194.222.94,217.15.20.194,443,58098,UDP,......,0,0,3,2804,4,1
2020-02-25 12:20:31,2020-02-25 12:20:40,9,192.168.250.27,149.154.167.92,51919,443,TCP,....S.,0,0,4,204,1,4
2020-02-25 12:20:31,2020-02-25 12:20:40,9,192.168.250.27,196.55.253.206,51918,4760,TCP,....S.,0,0,4,204,1,4
2020-02-25 12:20:31,2020-02-25 12:20:40,9,192.168.250.27,149.154.167.92,51922,80,TCP,....S.,0,0,4,204,1,4
2020-02-25 12:19:36,2020-02-25 12:20:41,65.02,31.131.16.181,217.15.20.194,443,60818,TCP,.A..S.,0,0,282,376927,4,1
2020-02-25 12:19:36,2020-02-25 12:20:41,65.04,192.168.250.39,31.131.16.181,60818,443,TCP,....S.,0,0,198,10376,1,4
2020-02-25 12:19:36,2020-02-25 12:20:41,65.01,151.139.128.14,217.15.20.194,80,60820,TCP,.A..S.,0,0,7,1221,4,1
2020-02-25 12:19:36,2020-02-25 12:20:41,65.02,192.168.250.39,151.139.128.14,60820,80,TCP,....S.,0,0,7,533,1,4
2020-02-25 12:19:36,2020-02-25 12:20:41,65.02,151.139.128.14,217.15.20.194,80,60821,TCP,.A..S.,0,0,7,1221,4,1
2020-02-25 12:19:36,2020-02-25 12:20:41,65.03,192.168.250.39,151.139.128.14,60821,80,TCP,....S.,0,0,7,533,1,4
2020-02-25 12:20:08,2020-02-25 12:20:41,33.52,192.168.250.39,62.128.100.237,65209,443,TCP,....S.,0,0,13,2284,1,4
2020-02-25 12:20:08,2020-02-25 12:20:41,33.52,62.128.100.237,217.15.20.194,443,65209,TCP,.A..S.,0,0,9,1039,4,1
2020-02-25 12:19:39,2020-02-25 12:20:41,61.99,31.131.16.181,217.15.20.194,443,53309,TCP,.A..S.,0,0,18,7256,4,1
2020-02-25 12:19:39,2020-02-25 12:20:41,62.01,192.168.250.39,31.131.16.181,53309,443,TCP,....S.,0,0,17,1479,1,4
2020-02-25 11:20:46,2020-02-25 12:20:42,3595.98,192.168.250.18,192.168.250.255,138,138,UDP,......,0,0,15,3453,1,0
